country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
United Kingdom,GBR,12/03/2021,25216857,23684103,1532754,457254,332820,37.15,34.89,2.26,4903,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,13/03/2021,25781120,24196211,1584909,564263,349372,37.98,35.64,2.33,5146,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,14/03/2021,26063501,24453221,1610280,282381,363372,38.39,36.02,2.37,5353,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,15/03/2021,26503552,24839906,1663646,440051,389942,39.04,36.59,2.45,5744,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,16/03/2021,27032671,25273226,1759445,529119,424070,39.82,37.23,2.59,6247,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,17/03/2021,27614526,25735472,1879054,581855,458471,40.68,37.91,2.77,6754,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,18/03/2021,28274802,26263732,2011070,660276,502171,41.65,38.69,2.96,7397,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United States,USA,20/12/2020,556208,556208,0,0,0,0.17,0.17,0,0,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,21/12/2020,614117,614117,0,57909,57909,0.18,0.18,0,173,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,22/12/2020,0,0,0,0,127432,0,0,0,381,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,23/12/2020,1008025,1008025,0,0,150606,0.3,0.3,0,450,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,24/12/2020,0,0,0,0,191001,0,0,0,571,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,25/12/2020,0,0,0,0,215238,0,0,0,644,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,26/12/2020,1944585,1944585,0,0,231396,0.58,0.58,0,692,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,27/12/2020,0,0,0,0,211379,0,0,0,632,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,28/12/2020,2127143,2127143,0,0,216147,0.64,0.64,0,646,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,29/12/2020,0,0,0,0,235685,0,0,0,705,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,30/12/2020,2794588,2794588,0,0,255223,0.84,0.84,0,763,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,31/12/2020,0,0,0,0,278776,0,0,0,834,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/01/2021,0,0,0,0,302329,0,0,0,904,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2/01/2021,4225756,4225756,0,0,325882,1.26,1.26,0,974,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,3/01/2021,0,0,0,0,336949,0,0,0,1007,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,4/01/2021,4563260,4563260,0,0,348017,1.36,1.36,0,1041,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,5/01/2021,4836469,4836469,0,273209,339372,1.45,1.45,0,1015,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,6/01/2021,5306797,5306797,0,470328,358887,1.59,1.59,0,1073,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,7/01/2021,5919418,5919418,0,612621,378253,1.77,1.77,0,1131,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,8/01/2021,6688231,6688231,0,768813,419933,2,2,0,1256,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,9/01/2021,0,0,0,0,461263,0,0,0,1379,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,10/01/2021,0,0,0,0,546636,0,0,0,1634,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,11/01/2021,8987322,8987322,0,0,632009,2.69,2.69,0,1890,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/01/2021,9327138,9327138,0,339816,641524,2.79,2.79,0,1918,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,13/01/2021,10278462,0,0,951324,710238,3.07,0,0,2124,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,14/01/2021,11148991,9690757,1342086,870529,747082,3.33,2.9,0.4,2234,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,15/01/2021,12279180,10595866,1610524,1130189,798707,3.67,3.17,0.48,2388,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,16/01/2021,0,0,0,0,811670,0,0,0,2427,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,17/01/2021,0,0,0,0,824632,0,0,0,2466,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,18/01/2021,0,0,0,0,837595,0,0,0,2504,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,19/01/2021,15707588,13595803,2023124,0,911493,4.7,4.07,0.6,2725,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,20/01/2021,16525281,14270441,2161419,817693,892403,4.94,4.27,0.65,2668,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,21/01/2021,17546374,15053257,2394961,1021093,913912,5.25,4.5,0.72,2733,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,22/01/2021,19107959,16243093,2756953,1561585,975540,5.71,4.86,0.82,2917,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,23/01/2021,20537990,17390345,3027865,1430031,1057387,6.14,5.2,0.91,3162,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,24/01/2021,21848655,18502131,3216836,1310665,1122182,6.53,5.53,0.96,3355,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,25/01/2021,22734243,19252279,3346390,885588,1126251,6.8,5.76,1,3368,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,26/01/2021,23540994,19902237,3481921,806751,1119058,7.04,5.95,1.04,3346,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,27/01/2021,24652634,20687970,3801053,1111640,1161050,7.37,6.19,1.14,3472,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,28/01/2021,26193682,21698606,4263056,1541048,1235330,7.83,6.49,1.27,3694,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,29/01/2021,27884661,22858318,4780888,1690979,1253815,8.34,6.83,1.43,3749,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,30/01/2021,29577902,24064165,5259693,1693241,1291416,8.84,7.2,1.57,3861,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,31/01/2021,31123299,25201143,5657142,1545397,1324949,9.31,7.54,1.69,3962,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/02/2021,32222402,26023153,5927847,1099103,1355451,9.63,7.78,1.77,4053,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2/02/2021,32780860,26440836,6064792,558458,1319981,9.8,7.91,1.81,3947,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,3/02/2021,33878254,27154956,6436931,1097394,1317946,10.13,8.12,1.92,3941,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,4/02/2021,35203710,27905197,6926050,1325456,1287147,10.53,8.34,2.07,3849,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,5/02/2021,36819212,28909497,7503864,1615502,1276364,11.01,8.64,2.24,3816,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,6/02/2021,39037964,30250964,8317180,2218752,1351437,11.67,9.05,2.49,4041,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,7/02/2021,41210937,31579100,9147185,2172973,1441091,12.32,9.44,2.74,4309,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,8/02/2021,42417617,32340146,9518015,1206680,1456459,12.68,9.67,2.85,4355,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,9/02/2021,43206190,32867213,9840429,788573,1489333,12.92,9.83,2.94,4453,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,10/02/2021,44769970,33783384,10469514,1563780,1555959,13.39,10.1,3.13,4652,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,11/02/2021,46390270,34723964,11188782,1620300,1598080,13.87,10.38,3.35,4778,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/02/2021,48410558,35834855,12085830,2020288,1655907,14.48,10.71,3.61,4951,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,13/02/2021,50641884,37056122,13082172,2231326,1657703,15.14,11.08,3.91,4957,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,14/02/2021,52884356,38292270,14077440,2242472,1667631,15.81,11.45,4.21,4986,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,15/02/2021,0,0,0,0,1662106,0,0,0,4970,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,16/02/2021,55220364,39670551,15015434,0,1716311,16.51,11.86,4.49,5132,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,17/02/2021,56281827,40268009,15471536,1061463,1644551,16.83,12.04,4.63,4917,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,18/02/2021,57737767,41021049,16162358,1455940,1621071,17.26,12.27,4.83,4847,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,19/02/2021,59585043,41977401,17039118,1847276,1596355,17.82,12.55,5.09,4773,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,20/02/2021,61289500,42809595,17895667,1704457,1521088,18.33,12.8,5.35,4548,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,21/02/2021,63090634,43628092,18865319,1801134,1458040,18.86,13.05,5.64,4360,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,22/02/2021,64177474,44138118,19438495,1086840,1446445,19.19,13.2,5.81,4325,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,23/02/2021,65032083,44544969,19882544,854609,1401674,19.44,13.32,5.94,4191,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,24/02/2021,66464947,45237143,20607261,1432864,1454731,19.87,13.53,6.16,4350,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,25/02/2021,68274117,46074392,21555117,1809170,1505193,20.41,13.78,6.45,4501,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,26/02/2021,70454064,47184199,22613359,2179947,1552717,21.07,14.11,6.76,4643,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,27/02/2021,72806180,48435536,23698627,2352116,1645240,21.77,14.48,7.09,4919,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,28/02/2021,75236003,49772180,24779920,2429823,1735053,22.5,14.88,7.41,5188,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/03/2021,76899987,50732997,25466405,1663984,1817502,22.99,15.17,7.61,5434,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,2/03/2021,78631601,51755447,26162122,1731614,1942788,23.51,15.48,7.82,5809,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,3/03/2021,80540474,52855579,26957804,1908873,2010790,24.08,15.8,8.06,6012,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,4/03/2021,82572848,54035670,27795980,2032374,2042676,24.69,16.16,8.31,6108,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,5/03/2021,85008094,55547697,28701201,2435246,2079147,25.42,16.61,8.58,6217,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,6/03/2021,87912323,57358849,29776160,2904229,2158020,26.29,17.15,8.9,6453,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,7/03/2021,90351750,58873710,30686881,2439427,2159392,27.02,17.6,9.18,6457,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,8/03/2021,92089852,60005231,31493040,1738102,2169981,27.54,17.94,9.42,6488,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,9/03/2021,93692598,61088527,32102061,1602746,2151571,28.01,18.27,9.6,6433,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,10/03/2021,95721290,62451150,32904161,2028692,2168688,28.62,18.67,9.84,6485,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,11/03/2021,98203893,64071674,33863127,2482603,2233006,29.36,19.16,10.13,6677,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/03/2021,101128005,65965305,35000159,2924112,2302844,30.24,19.72,10.47,6886,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,13/03/2021,105703501,68884011,36929777,4575496,2541597,31.61,20.6,11.04,7600,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,14/03/2021,107060274,69784210,37459269,1356773,2386932,32.01,20.87,11.2,7137,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,15/03/2021,109081860,71054445,38335432,2021586,2427430,32.62,21.25,11.46,7258,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,16/03/2021,110737856,72135616,39042345,1655996,2435037,33.11,21.57,11.67,7281,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,17/03/2021,113037627,73669956,39989196,2299771,2473762,33.8,22.03,11.96,7397,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,18/03/2021,115730008,75495716,40981464,2692381,2503731,34.6,22.57,12.25,7486,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,19/03/2021,118313818,77230061,41934629,2583810,2455116,35.38,23.09,12.54,7341,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
Uruguay,URY,27/02/2021,371,371,0,0,0,0.01,0.01,0,0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,28/02/2021,371,371,0,0,0,0.01,0.01,0,0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,1/03/2021,18357,18357,0,17986,8993,0.53,0.53,0,2589,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,2/03/2021,33032,33032,0,14675,10887,0.95,0.95,0,3134,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,3/03/2021,54273,54273,0,21241,13476,1.56,1.56,0,3879,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,4/03/2021,63228,63228,0,8955,12571,1.82,1.82,0,3619,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,5/03/2021,72424,72424,0,9196,12009,2.08,2.08,0,3457,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,6/03/2021,72424,72424,0,0,10293,2.08,2.08,0,2963,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,7/03/2021,72424,72424,0,0,10293,2.08,2.08,0,2963,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,8/03/2021,100566,100566,0,28142,11744,2.9,2.9,0,3381,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,9/03/2021,122380,122380,0,21814,12764,3.52,3.52,0,3674,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,10/03/2021,147544,147544,0,25164,13324,4.25,4.25,0,3836,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,11/03/2021,169885,169885,0,22341,15237,4.89,4.89,0,4386,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,12/03/2021,192638,192638,0,22753,17173,5.55,5.55,0,4944,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,13/03/2021,203031,203031,0,10393,18658,5.84,5.84,0,5371,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,14/03/2021,203031,203031,0,0,18658,5.84,5.84,0,5371,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,15/03/2021,214101,214101,0,11070,16219,6.16,6.16,0,4669,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,16/03/2021,219747,219747,0,5646,13910,6.33,6.33,0,4004,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,17/03/2021,227473,227473,0,7726,11418,6.55,6.55,0,3287,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,18/03/2021,263878,263878,0,36405,13428,7.6,7.6,0,3866,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Uruguay,URY,19/03/2021,297865,297865,0,33987,15032,8.57,8.57,0,4327,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://monitor.uruguaysevacuna.gub.uy/
Venezuela,VEN,17/02/2021,0,0,0,0,0,0,0,0,0,Sputnik V,Government of Venezuela,https://www.semana.com/mundo/articulo/y-el-carvativir-venezuela-solo-ha-vacunado-a-unas-12000-personas-contra-el-coronavirus/202126/
Venezuela,VEN,18/02/2021,0,0,0,0,31,0,0,0,1,Sputnik V,Government of Venezuela,https://www.semana.com/mundo/articulo/y-el-carvativir-venezuela-solo-ha-vacunado-a-unas-12000-personas-contra-el-coronavirus/202126/
Venezuela,VEN,19/02/2021,0,0,0,0,31,0,0,0,1,Sputnik V,Government of Venezuela,https://www.semana.com/mundo/articulo/y-el-carvativir-venezuela-solo-ha-vacunado-a-unas-12000-personas-contra-el-coronavirus/202126/
Venezuela,VEN,20/02/2021,0,0,0,0,31,0,0,0,1,Sputnik V,Government of Venezuela,https://www.semana.com/mundo/articulo/y-el-carvativir-venezuela-solo-ha-vacunado-a-unas-12000-personas-contra-el-coronavirus/202126/
Venezuela,VEN,21/02/2021,0,0,0,0,31,0,0,0,1,Sputnik V,Government of Venezuela,https://www.semana.com/mundo/articulo/y-el-carvativir-venezuela-solo-ha-vacunado-a-unas-12000-personas-contra-el-coronavirus/202126/
Venezuela,VEN,22/02/2021,157,157,0,0,31,0,0,0,1,Sputnik V,Government of Venezuela,https://www.semana.com/mundo/articulo/y-el-carvativir-venezuela-solo-ha-vacunado-a-unas-12000-personas-contra-el-coronavirus/202126/
